txn_id,account_id,timestamp,amount,currency,channel,mcc,merchant,country,state,description,label_fraud
T003578,A100093,2024-02-11T20:16:00,53.54,USD,ECOM,4111,CAFEBEAN,US,QC,CAFEBEAN QC ECOM *REF 51618,0
T004986,A100199,2024-02-11T20:51:00,79.09,USD,POS,6011,GROCERYMART,US,TX,GROCERYMART TX POS *REF 39139,0
T001249,A100003,2024-02-11T22:43:00,102.51,USD,ECOM,4111,ATM*WITHDRAW,US,NY,ATM*WITHDRAW NY ECOM *REF 13286,0
T001946,A100197,2024-02-12T00:09:00,87.46,USD,ECOM,5411,CAFEBEAN,CA,TX,CAFEBEAN TX ECOM *REF 36236,0
T002331,A100291,2024-02-12T00:29:00,184.03,USD,ECOM,7011,CAFEBEAN,US,ON,CAFEBEAN ON ECOM *REF 74989,0
T004479,A100194,2024-02-12T01:40:00,24.56,USD,ECOM,5812,HOTELINN,US,TX,HOTELINN TX ECOM *REF 48112,0
T003843,A100174,2024-02-12T01:49:00,113.36,USD,POS,5921,ELECTROHUB,US,BC,ELECTROHUB BC POS *REF 30512,0
T004638,A100073,2024-02-12T02:21:00,62.7,USD,ECOM,5411,UBER*TRIP,US,NY,UBER*TRIP NY ECOM *REF 91783,0
T004120,A100023,2024-02-12T06:22:00,68.69,USD,POS,5812,SHIP*FREIGHT,CA,CA,SHIP*FREIGHT CA POS *REF 54338,0
T001078,A100044,2024-02-12T06:53:00,58.79,USD,POS,7011,LIQUORHUT,CA,BC,LIQUORHUT BC POS *REF 86629,0
T001658,A100136,2024-02-12T07:56:00,14.22,USD,POS,5732,CAFEBEAN,CA,BC,CAFEBEAN BC POS *REF 90172,0
T003117,A100231,2024-02-12T08:56:00,165.17,USD,ECOM,5999,ELECTROHUB,US,NJ,ELECTROHUB NJ ECOM *REF 46976,0
T004478,A100158,2024-02-12T10:01:00,80.38,USD,POS,5812,UBER*TRIP,US,NY,UBER*TRIP NY POS *REF 92156,0
T000699,A100285,2024-02-12T10:02:00,96.09,USD,POS,5411,LIQUORHUT,US,BC,LIQUORHUT BC POS *REF 65603,0
T004993,A100114,2024-02-12T10:21:00,55.27,USD,POS,5812,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC POS *REF 23826,0
T002978,A100272,2024-02-12T10:41:00,35.73,USD,POS,4111,CAFEBEAN,US,NY,CAFEBEAN NY POS *REF 16066,0
T000746,A100234,2024-02-12T11:03:00,84.35,USD,ECOM,5411,SHIP*FREIGHT,CA,BC,SHIP*FREIGHT BC ECOM *REF 78464,0
T002269,A100178,2024-02-12T12:04:00,88.14,USD,POS,5999,UBER*TRIP,CA,NJ,UBER*TRIP NJ POS *REF 70961,0
T000605,A100041,2024-02-12T12:46:00,66.06,USD,POS,5921,GENSTORE,CA,QC,GENSTORE QC POS *REF 23800,0
T002163,A100218,2024-02-12T12:49:00,116.67,USD,POS,4789,GROCERYMART,CA,ON,GROCERYMART ON POS *REF 41899,0
T001876,A100078,2024-02-12T13:43:00,46.5,USD,ATM,5999,ATM*WITHDRAW,US,TX,ATM*WITHDRAW TX ATM *REF 70364,0
T001556,A100000,2024-02-12T14:58:00,50.11,USD,POS,5999,GROCERYMART,US,ON,GROCERYMART ON POS *REF 29098,0
T004537,A100129,2024-02-12T17:16:00,61.4,USD,ECOM,4789,HOTELINN,US,ON,HOTELINN ON ECOM *REF 49155,0
T004134,A100132,2024-02-12T17:59:00,63.24,USD,POS,4111,LIQUORHUT,US,QC,LIQUORHUT QC POS *REF 84330,0
T003997,A100038,2024-02-12T18:13:00,1.5,USD,POS,5411,LIQUORHUT,US,BC,LIQUORHUT BC POS *REF 57059,0
T003923,A100259,2024-02-12T18:40:00,47.0,USD,POS,5411,HOTELINN,US,BC,HOTELINN BC POS *REF 44091,0
T000401,A100040,2024-02-12T19:52:00,6.46,USD,P2P,5732,LIQUORHUT,US,ON,LIQUORHUT ON P2P *REF 78065,0
T004840,A100046,2024-02-12T20:51:00,136.56,USD,ECOM,5999,ATM*WITHDRAW,US,TX,ATM*WITHDRAW TX ECOM *REF 98929,0
T000928,A100092,2024-02-12T22:34:00,37.6,USD,ECOM,5921,CAFEBEAN,US,QC,CAFEBEAN QC ECOM *REF 28424,0
T002573,A100126,2024-02-12T22:52:00,66.78,USD,ECOM,4789,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC ECOM *REF 15348,0
T004751,A100110,2024-02-12T22:52:00,80.37,USD,POS,6011,UBER*TRIP,US,ON,UBER*TRIP ON POS *REF 54704,0
T002594,A100260,2024-02-13T00:51:00,26.13,USD,ECOM,4789,CAFEBEAN,US,QC,CAFEBEAN QC ECOM *REF 68623,0
T001923,A100240,2024-02-13T00:51:00,85.56,USD,POS,7011,GENSTORE,CA,CA,GENSTORE CA POS *REF 81954,0
T003710,A100068,2024-02-13T02:58:00,40.84,USD,ECOM,5812,GROCERYMART,US,QC,GROCERYMART QC ECOM *REF 54173,0
T003003,A100264,2024-02-13T03:41:00,125.9,USD,ECOM,5921,GROCERYMART,CA,BC,GROCERYMART BC ECOM *REF 41465,0
T003170,A100091,2024-02-13T04:32:00,58.99,USD,ECOM,4789,GENSTORE,US,BC,GENSTORE BC ECOM *REF 80154,0
T002121,A100084,2024-02-13T04:39:00,82.89,USD,ECOM,5812,SHIP*FREIGHT,US,NJ,SHIP*FREIGHT NJ ECOM *REF 43902,0
T003894,A100209,2024-02-13T05:05:00,52.46,USD,ECOM,5812,LIQUORHUT,US,QC,LIQUORHUT QC ECOM *REF 67872,0
T001816,A100184,2024-02-13T05:11:00,131.56,USD,POS,6011,ELECTROHUB,US,TX,ELECTROHUB TX POS *REF 88355,0
T002880,A100122,2024-02-13T06:51:00,56.05,USD,POS,5411,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC POS *REF 11992,0
T002194,A100120,2024-02-13T08:39:00,34.48,USD,POS,5999,GENSTORE,US,NY,GENSTORE NY POS *REF 68663,0
T004357,A100198,2024-02-13T08:42:00,40.79,USD,POS,5999,GROCERYMART,US,CA,GROCERYMART CA POS *REF 22209,0
T002318,A100192,2024-02-13T08:47:00,103.11,USD,POS,5812,LIQUORHUT,US,BC,LIQUORHUT BC POS *REF 23773,0
T003299,A100179,2024-02-13T09:33:00,98.17,USD,POS,4111,ELECTROHUB,US,BC,ELECTROHUB BC POS *REF 94679,0
T004576,A100008,2024-02-13T12:20:00,7.62,USD,ATM,5921,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC ATM *REF 88374,0
T001751,A100239,2024-02-13T13:05:00,119.93,USD,ECOM,5411,ELECTROHUB,US,QC,ELECTROHUB QC ECOM *REF 41942,0
T003680,A100236,2024-02-13T13:12:00,82.44,USD,POS,5999,HOTELINN,US,BC,HOTELINN BC POS *REF 98277,0
T001744,A100034,2024-02-13T13:14:00,68.86,USD,ECOM,5921,GENSTORE,US,NJ,GENSTORE NJ ECOM *REF 75211,0
T004360,A100133,2024-02-13T13:32:00,55.41,USD,POS,6011,GENSTORE,US,BC,GENSTORE BC POS *REF 64300,0
T002817,A100004,2024-02-13T14:09:00,20.5,USD,POS,4111,UBER*TRIP,US,BC,UBER*TRIP BC POS *REF 67933,0
T002414,A100077,2024-02-13T17:21:00,18.65,USD,POS,4789,GROCERYMART,US,NY,GROCERYMART NY POS *REF 68901,0
T004225,A100077,2024-02-13T18:09:00,49.52,USD,ECOM,7011,LIQUORHUT,US,NY,LIQUORHUT NY ECOM *REF 11248,0
T001356,A100257,2024-02-13T19:52:00,28.47,USD,POS,4789,GROCERYMART,US,NY,GROCERYMART NY POS *REF 41463,0
T000846,A100172,2024-02-13T20:12:00,75.74,USD,ECOM,7011,HOTELINN,US,NY,HOTELINN NY ECOM *REF 99881,0
T001330,A100096,2024-02-13T20:47:00,104.26,USD,P2P,5921,ELECTROHUB,US,BC,ELECTROHUB BC P2P *REF 47386,0
T000334,A100078,2024-02-13T22:35:00,27.12,USD,ECOM,7011,GROCERYMART,US,TX,GROCERYMART TX ECOM *REF 59918,0
T003445,A100227,2024-02-13T23:10:00,64.78,USD,ECOM,6011,GENSTORE,US,QC,GENSTORE QC ECOM *REF 45305,0
T004785,A100289,2024-02-13T23:25:00,100.16,USD,POS,5999,ELECTROHUB,US,NJ,ELECTROHUB NJ POS *REF 20272,0
T000214,A100198,2024-02-14T00:08:00,63.63,USD,ECOM,5921,SHIP*FREIGHT,US,CA,SHIP*FREIGHT CA ECOM *REF 79466,0
T001457,A100242,2024-02-14T00:24:00,81.01,USD,POS,5999,CAFEBEAN,US,QC,CAFEBEAN QC POS *REF 71494,0
T000338,A100283,2024-02-14T00:47:00,7.11,USD,POS,5812,SHIP*FREIGHT,US,NJ,SHIP*FREIGHT NJ POS *REF 99114,0
T001396,A100280,2024-02-14T01:13:00,37.52,USD,POS,5732,CAFEBEAN,US,NY,CAFEBEAN NY POS *REF 95916,0
T002250,A100032,2024-02-14T01:52:00,339.01,USD,POS,5999,LUXSTORE,US,TX,LUXSTORE TX POS *REF 39292,1
T002665,A100252,2024-02-14T02:13:00,7.38,USD,ECOM,7011,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC ECOM *REF 64222,0
T004861,A100042,2024-02-14T02:42:00,272.15,USD,ECOM,4829,LUXSTORE,US,BC,LUXSTORE BC ECOM *REF 64577,1
T004880,A100062,2024-02-14T03:23:00,73.84,USD,ECOM,6011,CAFEBEAN,US,NY,CAFEBEAN NY ECOM *REF 56826,0
T000105,A100171,2024-02-14T06:10:00,105.31,USD,ECOM,5411,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC ECOM *REF 21791,0
T002515,A100242,2024-02-14T06:34:00,34.4,USD,POS,4111,HOTELINN,US,QC,HOTELINN QC POS *REF 20638,0
T003320,A100160,2024-02-14T06:41:00,102.69,USD,POS,5999,ELECTROHUB,US,NJ,ELECTROHUB NJ POS *REF 31749,1
T003794,A100135,2024-02-14T06:56:00,82.99,USD,ECOM,5732,ATM*WITHDRAW,US,ON,ATM*WITHDRAW ON ECOM *REF 42147,0
T002103,A100139,2024-02-14T07:46:00,77.06,USD,ATM,5999,UBER*TRIP,US,QC,UBER*TRIP QC ATM *REF 86295,0
T001687,A100043,2024-02-14T10:30:00,49.54,USD,POS,5812,CAFEBEAN,US,TX,CAFEBEAN TX POS *REF 72091,0
T000908,A100205,2024-02-14T10:38:00,47.44,USD,P2P,4111,CAFEBEAN,US,BC,CAFEBEAN BC P2P *REF 72213,0
T001197,A100092,2024-02-14T10:41:00,88.63,USD,POS,5411,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC POS *REF 95735,0
T003675,A100264,2024-02-14T10:50:00,88.22,USD,POS,5732,UBER*TRIP,CA,BC,UBER*TRIP BC POS *REF 18903,0
T004474,A100010,2024-02-14T12:05:00,8.77,USD,POS,5999,CAFEBEAN,US,BC,CAFEBEAN BC POS *REF 60822,0
T002174,A100043,2024-02-14T12:29:00,1.5,USD,ECOM,5411,GROCERYMART,US,TX,GROCERYMART TX ECOM *REF 25602,0
T004456,A100011,2024-02-14T12:30:00,63.61,USD,ATM,5921,GENSTORE,CA,TX,GENSTORE TX ATM *REF 90259,0
T002546,A100068,2024-02-14T12:41:00,7.51,USD,POS,4111,GROCERYMART,US,QC,GROCERYMART QC POS *REF 90966,0
T004787,A100173,2024-02-14T13:16:00,86.93,USD,POS,6011,HOTELINN,CA,BC,HOTELINN BC POS *REF 16170,0
T001828,A100204,2024-02-14T14:10:00,57.5,USD,POS,5921,LIQUORHUT,US,BC,LIQUORHUT BC POS *REF 69152,0
T000110,A100129,2024-02-14T16:03:00,153.11,USD,POS,7011,ELECTROHUB,US,ON,ELECTROHUB ON POS *REF 14548,0
T000661,A100290,2024-02-14T17:07:00,18.24,USD,POS,5732,CAFEBEAN,CA,NY,CAFEBEAN NY POS *REF 53427,0
T004626,A100201,2024-02-14T17:41:00,10.9,USD,ECOM,5999,SHIP*FREIGHT,CA,CA,SHIP*FREIGHT CA ECOM *REF 86091,0
T002076,A100198,2024-02-14T18:21:00,14.78,USD,ECOM,6011,LIQUORHUT,US,CA,LIQUORHUT CA ECOM *REF 44391,0
T000513,A100189,2024-02-14T19:35:00,47.25,USD,ECOM,5732,GROCERYMART,US,NY,GROCERYMART NY ECOM *REF 22496,0
T004525,A100100,2024-02-14T20:49:00,111.26,USD,POS,5411,ELECTROHUB,CA,TX,ELECTROHUB TX POS *REF 47516,0
T002654,A100243,2024-02-14T20:57:00,2.03,USD,POS,5812,HOTELINN,US,NY,HOTELINN NY POS *REF 35371,0
T001735,A100041,2024-02-14T22:01:00,71.02,USD,ECOM,5812,GROCERYMART,CA,QC,GROCERYMART QC ECOM *REF 12126,0
T003774,A100205,2024-02-14T22:12:00,42.48,USD,ECOM,7011,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC ECOM *REF 83002,0
T000267,A100180,2024-02-14T23:14:00,92.61,USD,ECOM,7011,LIQUORHUT,CA,QC,LIQUORHUT QC ECOM *REF 65404,0
T004943,A100013,2024-02-14T23:36:00,8.9,USD,POS,5921,CAFEBEAN,CA,CA,CAFEBEAN CA POS *REF 46640,0
T001606,A100049,2024-02-14T23:40:00,112.66,USD,POS,4111,GROCERYMART,US,BC,GROCERYMART BC POS *REF 74627,0
T001648,A100295,2024-02-14T23:52:00,65.4,USD,ECOM,6011,LIQUORHUT,CA,ON,LIQUORHUT ON ECOM *REF 41174,0
T004916,A100257,2024-02-15T01:10:00,57.75,USD,ECOM,4789,ELECTROHUB,US,NY,ELECTROHUB NY ECOM *REF 90490,0
T003738,A100157,2024-02-15T01:58:00,4.26,USD,ECOM,5812,SHIP*FREIGHT,US,CA,SHIP*FREIGHT CA ECOM *REF 43945,0
T003286,A100079,2024-02-15T03:25:00,42.42,USD,POS,4111,CAFEBEAN,US,QC,CAFEBEAN QC POS *REF 84096,0
T003579,A100038,2024-02-15T06:53:00,93.29,USD,POS,5999,GENSTORE,US,BC,GENSTORE BC POS *REF 44546,0
T004762,A100263,2024-02-15T07:11:00,73.74,USD,ECOM,5921,ELECTROHUB,US,BC,ELECTROHUB BC ECOM *REF 35328,0
T003177,A100081,2024-02-15T07:20:00,53.87,USD,POS,4789,HOTELINN,US,NY,HOTELINN NY POS *REF 75198,0
T004446,A100241,2024-02-15T07:56:00,46.51,USD,POS,5732,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON POS *REF 32139,0
T004932,A100020,2024-02-15T08:17:00,8.79,USD,ECOM,5921,GENSTORE,US,TX,GENSTORE TX ECOM *REF 29968,0
T004105,A100005,2024-02-15T08:37:00,545.47,USD,ECOM,5999,LUXSTORE,CA,TX,LUXSTORE TX ECOM *REF 20546,1
T001742,A100044,2024-02-15T08:48:00,79.79,USD,ECOM,6011,CAFEBEAN,CA,BC,CAFEBEAN BC ECOM *REF 31980,0
T000625,A100288,2024-02-15T09:43:00,16.89,USD,ECOM,5732,GENSTORE,US,NY,GENSTORE NY ECOM *REF 31152,0
T004654,A100223,2024-02-15T11:18:00,291.82,USD,ATM,6011,ELECTROHUB,CA,ON,ELECTROHUB ON ATM *REF 40158,0
T003841,A100000,2024-02-15T13:43:00,129.6,USD,POS,5732,LIQUORHUT,US,ON,LIQUORHUT ON POS *REF 43714,0
T003953,A100009,2024-02-15T14:22:00,522.33,USD,ECOM,4829,LUXSTORE,US,QC,LUXSTORE QC ECOM *REF 20101,1
T001063,A100062,2024-02-15T15:22:00,828.86,USD,ECOM,5732,LUXSTORE,US,NY,LUXSTORE NY ECOM *REF 31904,1
T003956,A100034,2024-02-15T15:31:00,113.83,USD,POS,5732,ELECTROHUB,US,NJ,ELECTROHUB NJ POS *REF 95552,0
T001179,A100147,2024-02-15T16:08:00,98.49,USD,ATM,5812,UBER*TRIP,US,CA,UBER*TRIP CA ATM *REF 46140,0
T000531,A100289,2024-02-15T17:16:00,107.99,USD,ECOM,4789,ATM*WITHDRAW,US,NJ,ATM*WITHDRAW NJ ECOM *REF 69662,0
T004789,A100241,2024-02-15T17:40:00,96.3,USD,POS,5732,GENSTORE,US,ON,GENSTORE ON POS *REF 92411,0
T001191,A100201,2024-02-15T18:18:00,136.81,USD,POS,5411,ELECTROHUB,CA,CA,ELECTROHUB CA POS *REF 55691,0
T001806,A100237,2024-02-15T18:37:00,17.78,USD,POS,5812,GENSTORE,US,NJ,GENSTORE NJ POS *REF 18815,0
T003500,A100061,2024-02-15T18:43:00,50.43,USD,ECOM,5921,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC ECOM *REF 99300,0
T001304,A100285,2024-02-15T20:31:00,32.71,USD,ECOM,4111,CAFEBEAN,US,BC,CAFEBEAN BC ECOM *REF 75083,0
T004185,A100054,2024-02-15T20:50:00,5.56,USD,ECOM,5999,GENSTORE,US,TX,GENSTORE TX ECOM *REF 11837,0
T001495,A100081,2024-02-15T21:08:00,60.26,USD,POS,5999,CAFEBEAN,US,NY,CAFEBEAN NY POS *REF 94795,0
T004745,A100028,2024-02-15T21:19:00,91.32,USD,ECOM,6011,UBER*TRIP,US,TX,UBER*TRIP TX ECOM *REF 30744,0
T002877,A100088,2024-02-15T22:01:00,1.5,USD,POS,4789,GENSTORE,US,TX,GENSTORE TX POS *REF 88652,0
T000293,A100233,2024-02-15T22:08:00,57.77,USD,ECOM,5812,SHIP*FREIGHT,US,NJ,SHIP*FREIGHT NJ ECOM *REF 31162,0
T003460,A100142,2024-02-15T22:28:00,101.47,USD,ECOM,7011,SHIP*FREIGHT,CA,ON,SHIP*FREIGHT ON ECOM *REF 57156,0
T000151,A100210,2024-02-15T22:42:00,79.01,USD,POS,4111,ATM*WITHDRAW,US,NY,ATM*WITHDRAW NY POS *REF 15845,0
T004339,A100231,2024-02-15T23:52:00,96.61,USD,ECOM,7011,LIQUORHUT,US,NJ,LIQUORHUT NJ ECOM *REF 77913,0
T001209,A100152,2024-02-16T00:39:00,59.21,USD,ECOM,6011,GENSTORE,US,NY,GENSTORE NY ECOM *REF 39448,0
T003773,A100176,2024-02-16T00:40:00,1.73,USD,POS,4789,GENSTORE,US,CA,GENSTORE CA POS *REF 52500,0
T001851,A100248,2024-02-16T01:36:00,79.11,USD,ECOM,5732,ELECTROHUB,US,BC,ELECTROHUB BC ECOM *REF 80182,0
T003375,A100141,2024-02-16T01:47:00,137.03,USD,ECOM,6011,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC ECOM *REF 89224,0
T003241,A100211,2024-02-16T02:02:00,90.25,USD,ATM,5411,GROCERYMART,US,QC,GROCERYMART QC ATM *REF 95747,0
T001985,A100022,2024-02-16T02:48:00,28.64,USD,ECOM,4111,ATM*WITHDRAW,CA,NJ,ATM*WITHDRAW NJ ECOM *REF 40866,0
T001781,A100126,2024-02-16T03:09:00,37.47,USD,ATM,5732,GROCERYMART,US,BC,GROCERYMART BC ATM *REF 20645,0
T002629,A100020,2024-02-16T03:29:00,20.28,USD,P2P,5921,SHIP*FREIGHT,US,TX,SHIP*FREIGHT TX P2P *REF 76285,0
T003568,A100163,2024-02-16T03:32:00,32.1,USD,ECOM,4789,HOTELINN,US,QC,HOTELINN QC ECOM *REF 19467,0
T000302,A100135,2024-02-16T05:47:00,78.16,USD,ECOM,6011,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON ECOM *REF 18379,0
T003619,A100217,2024-02-16T06:42:00,58.14,USD,POS,5732,LIQUORHUT,US,NY,LIQUORHUT NY POS *REF 53816,0
T000381,A100290,2024-02-16T07:40:00,69.4,USD,ECOM,7011,CAFEBEAN,CA,NY,CAFEBEAN NY ECOM *REF 94540,0
T004089,A100171,2024-02-16T07:40:00,138.05,USD,POS,6011,SHIP*FREIGHT,US,QC,SHIP*FREIGHT QC POS *REF 56614,0
T001155,A100214,2024-02-16T07:46:00,24.95,USD,P2P,5921,UBER*TRIP,US,BC,UBER*TRIP BC P2P *REF 55674,0
T000200,A100058,2024-02-16T07:50:00,148.26,USD,ECOM,5411,CAFEBEAN,US,NY,CAFEBEAN NY ECOM *REF 59609,0
T000022,A100059,2024-02-16T08:11:00,110.15,USD,ECOM,5812,ELECTROHUB,US,CA,ELECTROHUB CA ECOM *REF 37824,0
T003044,A100253,2024-02-16T08:49:00,142.22,USD,ECOM,5999,SHIP*FREIGHT,US,NJ,SHIP*FREIGHT NJ ECOM *REF 86293,0
T001060,A100273,2024-02-16T09:03:00,69.78,USD,ATM,5999,ELECTROHUB,US,NY,ELECTROHUB NY ATM *REF 88054,0
T003268,A100213,2024-02-16T09:44:00,135.45,USD,ECOM,5411,ELECTROHUB,CA,NJ,ELECTROHUB NJ ECOM *REF 34449,0
T003637,A100114,2024-02-16T10:30:00,62.17,USD,POS,5999,UBER*TRIP,US,QC,UBER*TRIP QC POS *REF 24336,0
T002126,A100274,2024-02-16T10:57:00,114.04,USD,ECOM,6011,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON ECOM *REF 45499,0
T003777,A100197,2024-02-16T12:07:00,86.06,USD,ECOM,5732,LIQUORHUT,CA,TX,LIQUORHUT TX ECOM *REF 72266,0
T004347,A100291,2024-02-16T13:07:00,94.75,USD,ATM,4111,CAFEBEAN,US,ON,CAFEBEAN ON ATM *REF 76754,0
T000587,A100070,2024-02-16T13:28:00,85.63,USD,POS,5411,HOTELINN,US,QC,HOTELINN QC POS *REF 56013,0
T004379,A100160,2024-02-16T17:14:00,63.04,USD,ECOM,5921,ATM*WITHDRAW,US,NJ,ATM*WITHDRAW NJ ECOM *REF 77952,0
T002638,A100110,2024-02-16T19:13:00,130.69,USD,ECOM,5732,LIQUORHUT,US,ON,LIQUORHUT ON ECOM *REF 91973,0
T001941,A100181,2024-02-16T20:17:00,61.87,USD,ECOM,7011,UBER*TRIP,CA,ON,UBER*TRIP ON ECOM *REF 78068,0
T001345,A100011,2024-02-16T20:27:00,89.76,USD,POS,5999,CAFEBEAN,CA,TX,CAFEBEAN TX POS *REF 87467,0
T004097,A100281,2024-02-16T21:01:00,11.56,USD,POS,5921,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC POS *REF 78799,0
T001695,A100150,2024-02-17T01:24:00,76.41,USD,POS,5999,ATM*WITHDRAW,CA,QC,ATM*WITHDRAW QC POS *REF 79312,0
T002821,A100106,2024-02-17T03:24:00,104.44,USD,POS,7011,SHIP*FREIGHT,US,NY,SHIP*FREIGHT NY POS *REF 39646,0
T003510,A100166,2024-02-17T04:37:00,65.62,USD,ECOM,5732,SHIP*FREIGHT,CA,ON,SHIP*FREIGHT ON ECOM *REF 91751,0
T002010,A100258,2024-02-17T05:42:00,164.44,USD,POS,5732,HOTELINN,US,ON,HOTELINN ON POS *REF 56370,0
T003645,A100086,2024-02-17T05:46:00,4.43,USD,ECOM,6011,GROCERYMART,US,CA,GROCERYMART CA ECOM *REF 99742,0
T001878,A100275,2024-02-17T05:47:00,107.95,USD,P2P,4111,CAFEBEAN,US,TX,CAFEBEAN TX P2P *REF 16082,0
T003737,A100000,2024-02-17T06:38:00,133.07,USD,POS,5999,ELECTROHUB,US,ON,ELECTROHUB ON POS *REF 86422,0
T000428,A100073,2024-02-17T08:20:00,96.11,USD,ECOM,5999,ELECTROHUB,US,NY,ELECTROHUB NY ECOM *REF 99176,1
T003013,A100249,2024-02-17T08:21:00,69.64,USD,ECOM,7011,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON ECOM *REF 70050,0
T002379,A100281,2024-02-17T08:28:00,125.52,USD,POS,5812,HOTELINN,US,BC,HOTELINN BC POS *REF 90824,0
T004764,A100137,2024-02-17T08:38:00,159.75,USD,ECOM,5732,ELECTROHUB,US,CA,ELECTROHUB CA ECOM *REF 11125,0
T000235,A100042,2024-02-17T09:31:00,49.18,USD,POS,5411,LIQUORHUT,US,BC,LIQUORHUT BC POS *REF 48516,0
T004188,A100171,2024-02-17T10:54:00,87.83,USD,POS,5921,ELECTROHUB,US,QC,ELECTROHUB QC POS *REF 36815,0
T000455,A100249,2024-02-17T14:27:00,92.75,USD,ECOM,5999,LUXSTORE,US,ON,LUXSTORE ON ECOM *REF 32182,1
T000098,A100283,2024-02-17T15:33:00,177.34,USD,ATM,6011,CAFEBEAN,US,NJ,CAFEBEAN NJ ATM *REF 47823,0
T003279,A100096,2024-02-17T15:35:00,81.62,USD,POS,5732,HOTELINN,US,BC,HOTELINN BC POS *REF 52712,0
T001726,A100062,2024-02-17T17:40:00,67.44,USD,ECOM,5732,CAFEBEAN,US,NY,CAFEBEAN NY ECOM *REF 59730,0
T001180,A100292,2024-02-17T18:23:00,9.54,USD,P2P,5812,SHIP*FREIGHT,CA,TX,SHIP*FREIGHT TX P2P *REF 69395,0
T004578,A100143,2024-02-17T20:00:00,131.02,USD,ATM,5732,ELECTROHUB,US,NJ,ELECTROHUB NJ ATM *REF 33214,0
T001760,A100290,2024-02-17T21:04:00,61.67,USD,ECOM,4789,ELECTROHUB,CA,NY,ELECTROHUB NY ECOM *REF 50915,0
T003150,A100011,2024-02-18T00:16:00,100.74,USD,POS,5999,ELECTROHUB,CA,TX,ELECTROHUB TX POS *REF 67889,1
T003858,A100164,2024-02-18T01:35:00,103.82,USD,ECOM,5999,LIQUORHUT,US,CA,LIQUORHUT CA ECOM *REF 18248,0
T002932,A100042,2024-02-18T03:14:00,44.53,USD,ECOM,5732,GROCERYMART,US,BC,GROCERYMART BC ECOM *REF 81251,0
T002826,A100207,2024-02-18T04:06:00,13.61,USD,POS,5732,GROCERYMART,US,NY,GROCERYMART NY POS *REF 58442,0
T002656,A100137,2024-02-18T05:29:00,134.94,USD,ECOM,6011,CAFEBEAN,US,CA,CAFEBEAN CA ECOM *REF 35333,0
T001156,A100063,2024-02-18T06:06:00,45.56,USD,ATM,4111,LIQUORHUT,US,NJ,LIQUORHUT NJ ATM *REF 52994,0
T002875,A100261,2024-02-18T06:10:00,118.3,USD,ECOM,7011,ELECTROHUB,CA,QC,ELECTROHUB QC ECOM *REF 32034,0
T000912,A100295,2024-02-18T06:17:00,101.04,USD,ATM,5411,CAFEBEAN,CA,ON,CAFEBEAN ON ATM *REF 72039,0
T003990,A100071,2024-02-18T06:58:00,99.28,USD,ATM,5812,CAFEBEAN,US,ON,CAFEBEAN ON ATM *REF 38937,0
T001318,A100238,2024-02-18T07:02:00,162.47,USD,POS,4789,ELECTROHUB,US,NY,ELECTROHUB NY POS *REF 17104,0
T004044,A100022,2024-02-18T08:13:00,47.52,USD,POS,4111,HOTELINN,CA,NJ,HOTELINN NJ POS *REF 12512,0
T002518,A100134,2024-02-18T08:36:00,1.5,USD,POS,5411,UBER*TRIP,US,NJ,UBER*TRIP NJ POS *REF 23764,0
T004345,A100076,2024-02-18T09:01:00,246.08,USD,ECOM,5732,CRYPTO*EXCHANGE,US,ON,CRYPTO*EXCHANGE ON ECOM *REF 96709,1
T000935,A100047,2024-02-18T09:15:00,176.99,USD,ECOM,5921,ELECTROHUB,US,TX,ELECTROHUB TX ECOM *REF 74771,0
T002828,A100253,2024-02-18T09:25:00,43.19,USD,POS,5732,CAFEBEAN,US,NJ,CAFEBEAN NJ POS *REF 34371,0
T004756,A100010,2024-02-18T09:49:00,17.17,USD,ECOM,4789,GROCERYMART,US,BC,GROCERYMART BC ECOM *REF 13796,0
T002621,A100184,2024-02-18T10:24:00,101.0,USD,POS,6011,GENSTORE,US,TX,GENSTORE TX POS *REF 36870,0
T004541,A100037,2024-02-18T10:55:00,96.38,USD,POS,4111,GENSTORE,US,CA,GENSTORE CA POS *REF 98457,0
T001085,A100266,2024-02-18T12:26:00,118.31,USD,POS,6011,UBER*TRIP,US,BC,UBER*TRIP BC POS *REF 47981,0
T003172,A100102,2024-02-18T12:27:00,14.38,USD,ECOM,5411,CAFEBEAN,US,NJ,CAFEBEAN NJ ECOM *REF 14867,0
